ts_unix,alg_family,sig_alg,kem_alg,seq,nonce,hello_stanza_bytes,response_stanza_bytes,kem_keygen_time_ms,sign_time_ms,serialize_time_ms,decaps_time_ms,rtt_ms,sender_total_ms,shared_secret_match,ok,verify_mode,cert_fingerprint_sha256,cert_bytes,kem_pk_bytes,kem_ct_bytes,mem_rss_kb,cpu_user_ms,cpu_sys_ms
1779643493.4363303,ML-DSA,ML-DSA-65,ML-KEM-768,4,ML-DSA-4-1779643493367867072,10844,2022,0.0938289999794506,0.3559810002116137,0.7980749996931991,0.044301999878371134,66.35725900014222,68.42052299998613,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643493.5478127,ML-DSA,ML-DSA-65,ML-KEM-768,5,ML-DSA-5-1779643493486825258,10844,2022,0.08560000014767866,0.18777800005409517,0.6746449998900061,0.12793299993063556,58.91134800003783,60.900075000063225,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643493.6736584,ML-DSA,ML-DSA-65,ML-KEM-768,6,ML-DSA-6-1779643493598401276,10844,2022,0.09639900008551194,0.21462799986693426,0.3221790002498892,0.05744999998569256,73.76103099977627,75.20612700000129,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643493.795033,ML-DSA,ML-DSA-65,ML-KEM-768,7,ML-DSA-7-1779643493724067915,10844,2022,0.06783000026189256,0.15603900010319194,0.23465699996449985,0.16068200011432054,69.12930199996481,70.75222200001008,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,10.000000000000009,0.0
1779643493.9257226,ML-DSA,ML-DSA-65,ML-KEM-768,8,ML-DSA-8-1779643493845999289,10844,2022,0.2504910003153782,0.765631000376743,0.9727269998620613,0.15715700010332512,74.76984300001277,79.56340700002329,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643494.0647473,ML-DSA,ML-DSA-65,ML-KEM-768,9,ML-DSA-9-1779643493976879557,10844,2022,0.265869000031671,0.605205000283604,1.2312890003158827,0.46245100020314567,82.34402499965654,87.66980099971988,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643494.2014844,ML-DSA,ML-DSA-65,ML-KEM-768,10,ML-DSA-10-1779643494115829374,10846,2024,0.27507199956744444,0.6031370003256598,0.8338210000147228,0.2384589997745934,81.0372850000931,85.51926700010881,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643494.3221998,ML-DSA,ML-DSA-65,ML-KEM-768,11,ML-DSA-11-1779643494252124001,10846,2024,0.04886799979431089,0.0713430003997928,0.17308399992543855,0.21003800020480412,68.57669200007876,69.94765099989309,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643494.450721,ML-DSA,ML-DSA-65,ML-KEM-768,12,ML-DSA-12-1779643494373486795,10846,2024,0.15144000008149305,0.4434170000422455,0.5611980000139738,0.2117610001732828,73.7487940000392,77.1099549997416,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643494.5723085,ML-DSA,ML-DSA-65,ML-KEM-768,13,ML-DSA-13-1779643494501760783,10846,2024,0.13795999984722584,0.411926000197127,0.5057670000496728,0.18039499991573393,67.43899599996439,70.32813800014992,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643494.6969895,ML-DSA,ML-DSA-65,ML-KEM-768,14,ML-DSA-14-1779643494623068016,10846,2024,0.19817700012936257,0.8641290000923618,0.3144629999951576,0.1119650000873662,71.05700400006754,73.84611900033633,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643494.8241587,ML-DSA,ML-DSA-65,ML-KEM-768,15,ML-DSA-15-1779643494748007713,10846,2024,0.264081000295846,0.966372000220872,0.846688999899925,0.10707900037232321,72.01496300012877,76.06162000001859,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,9.99999999999998,0.0
1779643494.9509223,ML-DSA,ML-DSA-65,ML-KEM-768,16,ML-DSA-16-1779643494875870898,10846,2024,0.29096700018271804,1.9099450000794604,0.9299510002165334,0.16131899974425323,68.89765700043426,74.91588499988211,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,10.000000000000009,0.0
1779643495.073535,ML-DSA,ML-DSA-65,ML-KEM-768,17,ML-DSA-17-1779643495001852221,10846,2024,0.2862589999494958,1.0196539997195941,0.6757099999958882,0.040641999930812744,67.26244100036638,71.63467300006232,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,10.000000000000009,0.0
1779643495.1962514,ML-DSA,ML-DSA-65,ML-KEM-768,18,ML-DSA-18-1779643495124033937,10846,2024,0.16819600023154635,0.57405600000493,0.6002139998599887,0.19697100015036995,68.85881700009122,71.83900300015011,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643495.3161356,ML-DSA,ML-DSA-65,ML-KEM-768,19,ML-DSA-19-1779643495247239416,10846,2024,0.2658630000951234,1.048109999828739,1.1155369998050446,0.09531299974696594,64.40356799976144,68.81353000017043,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643495.4391491,ML-DSA,ML-DSA-65,ML-KEM-768,20,ML-DSA-20-1779643495366616261,10846,2024,0.06775099973310716,0.12229699996169074,0.8888539996405598,0.3521290000207955,69.76416199995583,72.39626599994153,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643495.5600266,ML-DSA,ML-DSA-65,ML-KEM-768,21,ML-DSA-21-1779643495490166066,10846,2024,0.12292499968680204,0.39051699968695175,0.4975030001332925,0.1457909997952811,67.15874699966662,69.74061899973094,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643495.6831667,ML-DSA,ML-DSA-65,ML-KEM-768,22,ML-DSA-22-1779643495610612157,10846,2024,0.2137319997927989,0.928329000089434,0.7816749998710293,0.1523609998912434,68.44219999993584,72.39262700022664,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643495.8102381,ML-DSA,ML-DSA-65,ML-KEM-768,23,ML-DSA-23-1779643495734489470,10846,2024,0.26670799979910953,1.1139790003653616,1.114306000090437,0.31878000027063536,70.23356599984254,75.59767299972009,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643495.9445958,ML-DSA,ML-DSA-65,ML-KEM-768,24,ML-DSA-24-1779643495861262369,10846,2024,0.26982800000041607,0.5203169998821977,1.1171269998158095,0.2314640000804502,78.1008959997962,83.11430000003384,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643496.0862007,ML-DSA,ML-DSA-65,ML-KEM-768,25,ML-DSA-25-1779643495995778957,10846,2024,0.25196400019922294,1.4964749998398474,0.8081249998213025,0.2336389998163213,85.15106699996977,90.24447699994198,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,10.000000000000009,0.0
1779643496.2131288,ML-DSA,ML-DSA-65,ML-KEM-768,26,ML-DSA-26-1779643496137264660,10846,2024,0.3108099999735714,0.3880190001837036,1.517516000149044,0.36427999975785497,70.52066500000365,75.68734400001631,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,10.000000000000009,0.0
1779643496.3445754,ML-DSA,ML-DSA-65,ML-KEM-768,27,ML-DSA-27-1779643496264250949,10846,2024,0.18969800021295669,0.412622999647283,0.9713089998513169,0.2107790000991372,76.11409599985564,80.14956599981815,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643496.4754047,ML-DSA,ML-DSA-65,ML-KEM-768,28,ML-DSA-28-1779643496395546499,10846,2024,0.25739200009411434,0.7285679998858541,0.42611700018824195,0.17343600029562367,76.12732500001584,79.65381400026672,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,9.999999999999954,0.0
1779643496.6037586,ML-DSA,ML-DSA-65,ML-KEM-768,29,ML-DSA-29-1779643496526247584,10846,2024,0.2459010001985007,0.5220180000833352,0.7613990001118509,0.24569800007157028,73.07383500028664,77.29762200006007,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643496.7334054,ML-DSA,ML-DSA-65,ML-KEM-768,30,ML-DSA-30-1779643496654750118,10846,2024,0.22037400003682706,0.4174089999651187,0.6760720002603193,0.34889700009443914,74.80779500019707,78.4527989999333,1,1,qr,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,4275,1184,1088,45692,0.0,0.0
1779643497.0038977,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,1,SPHINCS-1-1779643496784825213,13518,2024,0.4183480000392592,140.75222900009976,0.1590540000506735,0.13932999991084216,75.51676499997484,218.9554940000562,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,140.0,0.0
1779643497.3170874,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,2,SPHINCS-2-1779643497054934280,13518,2024,0.11814499976026127,196.2244900000769,0.1581159999659576,0.16334699967046618,64.00254999971366,262.01798899955975,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,189.99999999999994,0.0
1779643497.6206326,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,3,SPHINCS-3-1779643497368176980,13518,2024,0.10375900001236005,180.72495100022934,0.18470099985279376,0.26070500007335795,68.94332599995323,252.24443200022506,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,180.00000000000006,0.0
1779643497.885304,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,4,SPHINCS-4-1779643497671514279,13518,2024,0.26955100020131795,146.58375400040313,0.16742200023145415,0.056664000112505164,65.39773299982699,213.73221800013198,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,150.00000000000003,0.0
1779643498.1393542,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,5,SPHINCS-5-1779643497936049914,13518,2024,0.1350920001641498,135.13097600025503,0.16985899992505438,0.0880110001162393,66.39954699994632,203.21307999984128,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,139.99999999999991,0.0
1779643498.4079456,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,6,SPHINCS-6-1779643498190044845,13518,2024,0.09613800011720741,143.7622690000353,0.21299299987731501,0.16195499983950867,72.39509500004715,217.76738300013676,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,150.00000000000014,0.0
1779643498.674102,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,7,SPHINCS-7-1779643498458607343,13518,2024,0.2004469997700653,153.1115369998588,0.1667240003371262,0.02619399992909166,60.91313299975809,215.46572099987316,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,149.99999999999991,0.0
1779643498.944256,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,8,SPHINCS-8-1779643498724415360,13518,2024,0.1526900000499154,149.95351800007484,0.17011199997796211,0.02932899997176719,68.64281300022412,219.80807499994626,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,149.99999999999991,0.0
1779643499.2125645,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,9,SPHINCS-9-1779643498994663043,13518,2024,0.18232299998999224,140.24026700008108,0.19656800031953026,0.029756000003544614,76.21795400018527,217.86370700010593,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45692,140.0000000000001,0.0
1779643499.5041585,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,10,SPHINCS-10-1779643499262965595,13520,2026,0.12923900021633017,163.12747300025876,0.171283999861771,0.1123609999922337,76.52842700008478,241.0816659999,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,169.99999999999994,0.0
1779643499.7581046,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,11,SPHINCS-11-1779643499554870431,13520,2026,0.24073800022961223,137.76521899990257,0.19103200020254008,0.07882999989305972,63.41473299971767,203.1609080004273,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,139.99999999999991,0.0
1779643500.026546,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,12,SPHINCS-12-1779643499808562870,13520,2026,0.12048700000377721,154.34866399982639,0.17389399999956368,0.09222200014846749,62.05522500022198,217.8975110000465,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,160.00000000000014,0.0
1779643500.3066545,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,13,SPHINCS-13-1779643500077360476,13520,2026,0.18984700000146404,163.76991300012378,0.18195400025433628,0.08813900012683007,63.4397059998264,229.21806099975583,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,160.00000000000014,0.0
1779643500.5876565,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,14,SPHINCS-14-1779643500357242262,13520,2026,0.15223399987007724,160.39072700004908,0.17881300027511315,0.04252600001564133,68.37216100029764,230.3701099999671,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,160.00000000000014,0.0
1779643500.8482873,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,15,SPHINCS-15-1779643500638187431,13520,2026,0.19135699994876632,140.92462999997224,0.17207200016855495,0.14893900015522377,67.1008110002731,209.9283480001759,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,140.0000000000001,0.0
1779643501.1033924,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,16,SPHINCS-16-1779643500899075982,13520,2026,0.050751999879139476,134.81295299970952,0.1729959999465791,0.09464499999012332,68.34546399977626,204.2438589996891,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,129.9999999999999,0.0
1779643501.3681808,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,17,SPHINCS-17-1779643501153851331,13520,2026,0.055966000218177214,142.77791299991804,0.17627300030653714,0.03579300027922727,70.65892000036911,214.290754999638,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,149.99999999999991,0.0
1779643501.6595306,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,18,SPHINCS-18-1779643501418694515,13520,2026,0.2167380002902064,169.33262800012017,0.1594440000189934,0.07579100019938778,69.66447700006029,240.7613760001368,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,170.00000000000037,0.0
1779643501.9463317,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,19,SPHINCS-19-1779643501710926787,13520,2026,0.25264799978685915,166.49646099995152,0.16707099985069362,0.09008899996842956,66.55343799957336,235.32311999997546,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,160.00000000000014,0.0
1779643502.207337,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,20,SPHINCS-20-1779643501996830776,13520,2026,0.20283399999243557,141.19333999997252,0.17038699979821104,0.09169700024358463,67.4410199999329,210.42032400009703,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,140.0000000000001,0.0
1779643502.4835863,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,21,SPHINCS-21-1779643502257761317,13520,2026,0.05164999993212405,151.73216199991657,0.18697499990594224,0.23818399995434447,72.11792599991895,225.66835099996752,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,149.99999999999991,0.0
1779643502.7637482,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,22,SPHINCS-22-1779643502534654884,13520,2026,0.3803069998866704,163.61220099997809,0.19803799978035386,0.05803699968964793,63.257266000164236,229.04530899995734,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,159.9999999999997,0.0
1779643503.030743,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,23,SPHINCS-23-1779643502814241093,13520,2026,0.12336300005699741,145.7034309996743,0.3701399996316468,0.22353800022756332,68.70124699980806,216.32951599985972,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,140.0000000000001,0.0
1779643503.2913163,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,24,SPHINCS-24-1779643503081925713,13520,2026,0.2691370000320603,138.4575050001331,0.1618289998077671,0.18132500008505303,68.24389200028236,209.2466809999678,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,140.0000000000001,0.0
1779643503.54196,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,25,SPHINCS-25-1779643503342009528,13520,2026,0.048036999942269176,128.48982300010903,0.2058689997284091,0.10137899971596198,70.2110930001254,199.84640500024398,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,129.9999999999999,0.0
1779643503.8464997,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,26,SPHINCS-26-1779643503593008708,13520,2026,0.1861729997472139,187.56135800003904,0.17534400012664264,0.07005399993431638,64.14364699958242,253.43033699982698,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,190.0000000000004,0.0
1779643504.114469,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,27,SPHINCS-27-1779643503896930284,13520,2026,0.19597500022427994,155.35630199974548,0.17285500007346855,0.029942000310256844,60.68540399974154,217.49978099978762,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,149.99999999999946,0.0
1779643504.377052,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,28,SPHINCS-28-1779643504164856415,13520,2026,0.16103899997688131,139.96138399988922,0.17879500001072302,0.05305700005919789,70.53835499982597,212.14443400003802,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,139.9999999999997,0.0
1779643504.6362023,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,29,SPHINCS-29-1779643504427584687,13520,2026,0.23058999977365602,142.20555000019885,0.18424900008540135,0.05177399998501642,63.800936000006914,208.55475000007573,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,139.9999999999997,0.0
1779643504.9094043,SPHINCS,SPHINCS+-SHA2-128s-simple,ML-KEM-768,30,SPHINCS-30-1779643504686921606,13520,2026,0.23343800012298743,148.26399200001106,0.16134999987116316,0.4065230000378506,71.4063499999611,222.3126480002975,1,1,qr,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,867,1184,1088,45956,149.99999999999946,0.0
