ts_unix,alg_family,alg_name,alg_type,iteration,keygen_time_ms,sign_time_ms,verify_time_ms,sig_bytes,pk_bytes,verify_ok
1779465920.8981655,ML-DSA,ML-DSA-65,pqc,3,0.044936999984201975,0.11279899990768172,0.06804399981774623,3309,1952,1
1779465920.8985543,ML-DSA,ML-DSA-65,pqc,4,0.04640099996322533,0.26169200009462656,0.04220099981466774,3309,1952,1
1779465920.898783,ML-DSA,ML-DSA-65,pqc,5,0.047202000132529065,0.11161600014020223,0.042007000047306065,3309,1952,1
1779465920.8989716,ML-DSA,ML-DSA-65,pqc,6,0.04490999981499044,0.056773000324028544,0.05671799954143353,3309,1952,1
1779465920.8993208,ML-DSA,ML-DSA-65,pqc,7,0.07345599988184404,0.19393200000195066,0.04278399956092471,3309,1952,1
1779465920.8995411,ML-DSA,ML-DSA-65,pqc,8,0.04396799977257615,0.10978299997077556,0.04167200040683383,3309,1952,1
1779465920.8997743,ML-DSA,ML-DSA-65,pqc,9,0.04291900040698238,0.1284949994442286,0.04091099981451407,3309,1952,1
1779465920.899992,ML-DSA,ML-DSA-65,pqc,10,0.04337600057624513,0.10814800043590367,0.042161000237683766,3309,1952,1
1779465920.9002333,ML-DSA,ML-DSA-65,pqc,11,0.04595400059770327,0.12965299993084045,0.04120999983570073,3309,1952,1
1779465920.9004521,ML-DSA,ML-DSA-65,pqc,12,0.04379500023787841,0.11044300026696874,0.04141099998378195,3309,1952,1
1779465920.9006302,ML-DSA,ML-DSA-65,pqc,13,0.04372000057628611,0.06948100053705275,0.042613000005076174,3309,1952,1
1779465920.9008076,ML-DSA,ML-DSA-65,pqc,14,0.0451340001745848,0.06682599996565841,0.04202899981464725,3309,1952,1
1779465920.9009933,ML-DSA,ML-DSA-65,pqc,15,0.04235100004734704,0.07950700000947108,0.04152899964537937,3309,1952,1
1779465920.9011908,ML-DSA,ML-DSA-65,pqc,16,0.043183999878237955,0.08238499958679313,0.04469899977266323,3309,1952,1
1779465920.9014623,ML-DSA,ML-DSA-65,pqc,17,0.04499700025917264,0.158114999976533,0.042005000068456866,3309,1952,1
1779465920.9016542,ML-DSA,ML-DSA-65,pqc,18,0.04511099996307166,0.08198600062314654,0.04147400068177376,3309,1952,1
1779465920.9018612,ML-DSA,ML-DSA-65,pqc,19,0.04395399992063176,0.09872000009636395,0.04128699947614223,3309,1952,1
1779465920.902084,ML-DSA,ML-DSA-65,pqc,20,0.04394000006868737,0.11514000016177306,0.040982999962579925,3309,1952,1
1779465920.9023285,ML-DSA,ML-DSA-65,pqc,21,0.0501710001117317,0.07115500011423137,0.04213800002617063,3309,1952,1
1779465920.9025075,ML-DSA,ML-DSA-65,pqc,22,0.043634000576275866,0.054352000006474555,0.046907999603718054,3309,1952,1
1779465920.9026794,ML-DSA,ML-DSA-65,pqc,23,0.04559499939205125,0.054689999160473235,0.04243500006850809,3309,1952,1
1779465920.9029408,ML-DSA,ML-DSA-65,pqc,24,0.04262299989932217,0.1549279995742836,0.041227999645343516,3309,1952,1
1779465920.9031005,ML-DSA,ML-DSA-65,pqc,25,0.04325100053392816,0.05328699990059249,0.04160799926467007,3309,1952,1
1779465920.9033506,ML-DSA,ML-DSA-65,pqc,26,0.04281800011085579,0.13349899927561637,0.04601900036504958,3309,1952,1
1779465920.9036727,ML-DSA,ML-DSA-65,pqc,27,0.0452819995189202,0.207684000088193,0.04154899943387136,3309,1952,1
1779465920.9038458,ML-DSA,ML-DSA-65,pqc,28,0.043849999201484025,0.06658699930994771,0.040890000491344836,3309,1952,1
1779465920.904085,ML-DSA,ML-DSA-65,pqc,29,0.04297800023778109,0.1330759996562847,0.04092499966645846,3309,1952,1
1779465920.9042718,ML-DSA,ML-DSA-65,pqc,30,0.04299500051274663,0.08086600064416416,0.040936000004876405,3309,1952,1
1779465920.9045792,ML-DSA,ML-DSA-65,pqc,31,0.04225999964546645,0.20405299983394798,0.04115200044907397,3309,1952,1
1779465920.9047801,ML-DSA,ML-DSA-65,pqc,32,0.04213600004732143,0.08855499982018955,0.04409199937072117,3309,1952,1
1779465920.9049764,ML-DSA,ML-DSA-65,pqc,33,0.0445870000476134,0.08574300045438576,0.04135800008953083,3309,1952,1
1779465920.9051328,ML-DSA,ML-DSA-65,pqc,34,0.04280299981473945,0.053050000133225694,0.040932999581855256,3309,1952,1
1779465920.9053288,ML-DSA,ML-DSA-65,pqc,35,0.05557100030273432,0.07161899975471897,0.041682000301079825,3309,1952,1
1779465920.905536,ML-DSA,ML-DSA-65,pqc,36,0.04331700074544642,0.10061600005428772,0.04154700036451686,3309,1952,1
1779465920.9057336,ML-DSA,ML-DSA-65,pqc,37,0.0428789999205037,0.09337099982076325,0.04128699947614223,3309,1952,1
1779465920.9059021,ML-DSA,ML-DSA-65,pqc,38,0.04255899966665311,0.06604899954254506,0.04088100013177609,3309,1952,1
1779465920.9061172,ML-DSA,ML-DSA-65,pqc,39,0.04249900030117715,0.11215399990760488,0.04073899981449358,3309,1952,1
1779465920.906328,ML-DSA,ML-DSA-65,pqc,40,0.04250900019542314,0.10820100033015478,0.04063100004714215,3309,1952,1
1779465920.9065573,ML-DSA,ML-DSA-65,pqc,41,0.04728399926534621,0.07081900002958719,0.042282999856979586,3309,1952,1
1779465920.9070828,ML-DSA,ML-DSA-65,pqc,42,0.043078000089735724,0.41659700036689173,0.04131799960305216,3309,1952,1
1779465920.9072506,ML-DSA,ML-DSA-65,pqc,43,0.042380000195407774,0.06450199998653261,0.041213999793399125,3309,1952,1
1779465920.9074292,ML-DSA,ML-DSA-65,pqc,44,0.042284000301151536,0.06526800007122802,0.044471999899542425,3309,1952,1
1779465920.9076104,ML-DSA,ML-DSA-65,pqc,45,0.046068999836279545,0.06820500038884347,0.04155199985689251,3309,1952,1
1779465920.9077675,ML-DSA,ML-DSA-65,pqc,46,0.042765000216604676,0.0529669996467419,0.04105700008949498,3309,1952,1
1779465920.9079351,ML-DSA,ML-DSA-65,pqc,47,0.04286900002625771,0.0644390001980355,0.040980999983730726,3309,1952,1
1779465920.9081154,ML-DSA,ML-DSA-65,pqc,48,0.04275399987818673,0.06404099985957146,0.053388000196719076,3309,1952,1
1779465920.9084682,ML-DSA,ML-DSA-65,pqc,49,0.04647800051316153,0.23703199985902756,0.041680999856907874,3309,1952,1
1779465920.9086707,ML-DSA,ML-DSA-65,pqc,50,0.04285200066078687,0.09790900003281422,0.04097900000488153,3309,1952,1
1779465920.9090424,ML-DSA,ML-DSA-65,pqc,51,0.04208700011076871,0.2393869999650633,0.06838500030426076,3309,1952,1
1779465920.9092505,ML-DSA,ML-DSA-65,pqc,52,0.04744299985759426,0.08743299986235797,0.04242900013196049,3309,1952,1
1779465920.9094243,ML-DSA,ML-DSA-65,pqc,53,0.04302700017433381,0.06890300028317142,0.04128300042793853,3309,1952,1
1779465920.909617,ML-DSA,ML-DSA-65,pqc,54,0.04277400057617342,0.0794749994383892,0.04419899960339535,3309,1952,1
1779465920.910021,ML-DSA,ML-DSA-65,pqc,55,0.0449030003437656,0.20937099998263875,0.05146100011188537,3309,1952,1
1779465920.9106507,ML-DSA,ML-DSA-65,pqc,56,0.11931800054298947,0.07413399998768,0.04334599998401245,3309,1952,1
1779465920.910919,ML-DSA,ML-DSA-65,pqc,57,0.04384900057630148,0.14012800056661945,0.04226399960316485,3309,1952,1
1779465920.9111273,ML-DSA,ML-DSA-65,pqc,58,0.042933999793604016,0.09831400075199781,0.042126999687752686,3309,1952,1
1779465920.9112902,ML-DSA,ML-DSA-65,pqc,59,0.044114999582234304,0.05441900066216476,0.04289499975129729,3309,1952,1
1779465920.9114866,ML-DSA,ML-DSA-65,pqc,60,0.044471999899542425,0.08811400039121509,0.042373999349365477,3309,1952,1
1779465920.9118192,ML-DSA,ML-DSA-65,pqc,61,0.06318400028249016,0.09174800015898654,0.043478999941726215,3309,1952,1
1779465920.912022,ML-DSA,ML-DSA-65,pqc,62,0.044688000343739986,0.08366399924852885,0.04200199964543572,3309,1952,1
1779465920.912183,ML-DSA,ML-DSA-65,pqc,63,0.04367900055513019,0.0529609997101943,0.0422650000473368,3309,1952,1
1779465920.912382,ML-DSA,ML-DSA-65,pqc,64,0.044391999836079776,0.08804899971437408,0.042751999899337534,3309,1952,1
1779465920.9125578,ML-DSA,ML-DSA-65,pqc,65,0.04590299977280665,0.05757199960498838,0.043295000068610534,3309,1952,1
1779465920.9127336,ML-DSA,ML-DSA-65,pqc,66,0.04675800028053345,0.05865699949936243,0.04421399989951169,3309,1952,1
1779465920.9129581,ML-DSA,ML-DSA-65,pqc,67,0.04764699951920193,0.1056950004567625,0.04434099992067786,3309,1952,1
1779465920.9131577,ML-DSA,ML-DSA-65,pqc,68,0.046643000132462475,0.07751000066491542,0.04463200002646772,3309,1952,1
1779465920.9134314,ML-DSA,ML-DSA-65,pqc,69,0.044211000385985244,0.15910000001895241,0.0436569998782943,3309,1952,1
1779465920.9136283,ML-DSA,ML-DSA-65,pqc,70,0.05076199977338547,0.055544999668200035,0.04216000070300652,3309,1952,1
1779465920.9141512,ML-DSA,ML-DSA-65,pqc,71,0.04412799989950145,0.3724839998540119,0.05302399949869141,3309,1952,1
1779465920.9145257,ML-DSA,ML-DSA-65,pqc,72,0.05603699992207112,0.21205299981374992,0.048724000407673884,3309,1952,1
1779465920.914789,ML-DSA,ML-DSA-65,pqc,73,0.05481799962581135,0.12845399942307267,0.04442299996298971,3309,1952,1
1779465920.9150445,ML-DSA,ML-DSA-65,pqc,74,0.04542099941318156,0.12601599974004785,0.045631999455508776,3309,1952,1
1779465920.9152362,ML-DSA,ML-DSA-65,pqc,75,0.05093100025987951,0.06740800017723814,0.04149799951846944,3309,1952,1
1779465920.9154596,ML-DSA,ML-DSA-65,pqc,76,0.04348400034359656,0.1158599998234422,0.042085000131919514,3309,1952,1
1779465920.9156194,ML-DSA,ML-DSA-65,pqc,77,0.04334799996286165,0.05352700009098044,0.04137999985687202,3309,1952,1
1779465920.916042,ML-DSA,ML-DSA-65,pqc,78,0.043496999751369,0.15249300031427993,0.17641599970374955,3309,1952,1
1779465920.9165442,ML-DSA,ML-DSA-65,pqc,79,0.07983799969224492,0.24148899956344394,0.05424899973149877,3309,1952,1
1779465920.9168713,ML-DSA,ML-DSA-65,pqc,80,0.06516800021927338,0.12450899976101937,0.07604300026287092,3309,1952,1
1779465920.917248,ML-DSA,ML-DSA-65,pqc,81,0.07223400007205782,0.06553200000780635,0.04634200013242662,3309,1952,1
1779465920.9174318,ML-DSA,ML-DSA-65,pqc,82,0.04888100011157803,0.05680800040863687,0.04152300061832648,3309,1952,1
1779465920.9176414,ML-DSA,ML-DSA-65,pqc,83,0.04449199968803441,0.09860499994829297,0.042317999941587914,3309,1952,1
1779465920.9178185,ML-DSA,ML-DSA-65,pqc,84,0.04403200000524521,0.06947299971216125,0.04111500038561644,3309,1952,1
1779465920.9180155,ML-DSA,ML-DSA-65,pqc,85,0.04342500051279785,0.08787499973550439,0.042687999666668475,3309,1952,1
1779465920.9181886,ML-DSA,ML-DSA-65,pqc,86,0.04482500025915215,0.054273999921861105,0.04740100030176109,3309,1952,1
1779465920.9183927,ML-DSA,ML-DSA-65,pqc,87,0.05217499983700691,0.07658899994567037,0.04405700019560754,3309,1952,1
1779465920.9185832,ML-DSA,ML-DSA-65,pqc,88,0.048235999202006496,0.06910499996592989,0.04105100015294738,3309,1952,1
1779465920.9187994,ML-DSA,ML-DSA-65,pqc,89,0.05421000059868675,0.058773000091605354,0.04305600032239454,3309,1952,1
1779465920.9191535,ML-DSA,ML-DSA-65,pqc,90,0.0445059995399788,0.2265149996674154,0.0453669999842532,3309,1952,1
1779465920.919393,ML-DSA,ML-DSA-65,pqc,91,0.04530600017460529,0.12329499986662995,0.04100699970877031,3309,1952,1
1779465920.9195979,ML-DSA,ML-DSA-65,pqc,92,0.042317000406910665,0.09989799946197309,0.04005700066045392,3309,1952,1
1779465920.9197512,ML-DSA,ML-DSA-65,pqc,93,0.04142899979342474,0.05175100068299798,0.04035799975099508,3309,1952,1
1779465920.9199193,ML-DSA,ML-DSA-65,pqc,94,0.043324999751348514,0.06542800019815331,0.04057600017404184,3309,1952,1
1779465920.9203398,ML-DSA,ML-DSA-65,pqc,95,0.041989999772340525,0.3154010000798735,0.04113199975108728,3309,1952,1
1779465920.9206939,ML-DSA,ML-DSA-65,pqc,96,0.042810000195459,0.2493860001777648,0.04093300049134996,3309,1952,1
1779465920.9208584,ML-DSA,ML-DSA-65,pqc,97,0.04176700076641282,0.062307000007422175,0.04022600023745326,3309,1952,1
1779465920.9210105,ML-DSA,ML-DSA-65,pqc,98,0.041543000406818464,0.05143099951965269,0.04029599949717522,3309,1952,1
1779465920.9212956,ML-DSA,ML-DSA-65,pqc,99,0.04151899975113338,0.17404099980922183,0.0424189993282198,3309,1952,1
1779465920.9214802,ML-DSA,ML-DSA-65,pqc,100,0.04508799975155853,0.07456999992427882,0.04066699966642773,3309,1952,1
1779465920.9222252,ML-DSA,ML-DSA-87,pqc,1,0.20912200034217676,0.3472779999356135,0.06634300007135607,4627,2592,1
1779465920.9224665,ML-DSA,ML-DSA-87,pqc,2,0.06693199975416064,0.07950700000947108,0.0645239997538738,4627,2592,1
1779465920.9226978,ML-DSA,ML-DSA-87,pqc,3,0.06535400007123826,0.08026199975574855,0.06339299943647347,4627,2592,1
1779465920.9229665,ML-DSA,ML-DSA-87,pqc,4,0.06584800030395854,0.11890099995071068,0.06331900021905312,4627,2592,1
1779465920.9232757,ML-DSA,ML-DSA-87,pqc,5,0.06458300049416721,0.1512750004621921,0.06579399996553548,4627,2592,1
1779465920.9235826,ML-DSA,ML-DSA-87,pqc,6,0.06750800002919277,0.14173700037645176,0.06505600049422355,4627,2592,1
1779465920.9238436,ML-DSA,ML-DSA-87,pqc,7,0.06925200068508275,0.10240899973723572,0.0628870002401527,4627,2592,1
1779465920.9240768,ML-DSA,ML-DSA-87,pqc,8,0.06659800055786036,0.07896999977674568,0.06344800021906849,4627,2592,1
1779465920.924419,ML-DSA,ML-DSA-87,pqc,9,0.07837599969207076,0.16653300008329097,0.06385300002875738,4627,2592,1
1779465920.924694,ML-DSA,ML-DSA-87,pqc,10,0.06693300019833259,0.11906200052180793,0.06322700028249528,4627,2592,1
1779465920.924965,ML-DSA,ML-DSA-87,pqc,11,0.06527100049424917,0.1215190004586475,0.06291600038821343,4627,2592,1
1779465920.925325,ML-DSA,ML-DSA-87,pqc,12,0.06469999971159268,0.20204199972795323,0.06620099975407356,4627,2592,1
1779465920.9255974,ML-DSA,ML-DSA-87,pqc,13,0.06701499933114974,0.11737500062736217,0.06343099994410295,4627,2592,1
1779465920.925825,ML-DSA,ML-DSA-87,pqc,14,0.06445599956350634,0.07889700009400258,0.06348500028252602,4627,2592,1
1779465920.9260664,ML-DSA,ML-DSA-87,pqc,15,0.06521599971165415,0.09324299935542513,0.06287999985943316,4627,2592,1
1779465920.926436,ML-DSA,ML-DSA-87,pqc,16,0.06486500024038833,0.22079399968788493,0.06428399956348585,4627,2592,1
1779465920.9266665,ML-DSA,ML-DSA-87,pqc,17,0.0661490003039944,0.08043300022109179,0.06409799971152097,4627,2592,1
1779465920.9269543,ML-DSA,ML-DSA-87,pqc,18,0.06640799983870238,0.13775600018561818,0.0640440002825926,4627,2592,1
1779465920.9274566,ML-DSA,ML-DSA-87,pqc,19,0.06656899950030493,0.3392870003153803,0.07515700053772889,4627,2592,1
1779465920.9277034,ML-DSA,ML-DSA-87,pqc,20,0.06938600017747376,0.08236099984060274,0.06526899960590526,4627,2592,1
1779465920.9281063,ML-DSA,ML-DSA-87,pqc,21,0.0728109998817672,0.195968999832985,0.06544100051542046,4627,2592,1
1779465920.928343,ML-DSA,ML-DSA-87,pqc,22,0.06704499992338242,0.0808710001365398,0.06469500021921704,4627,2592,1
1779465920.928698,ML-DSA,ML-DSA-87,pqc,23,0.06827800007158658,0.19792800048890058,0.06765299986000173,4627,2592,1
1779465920.9289427,ML-DSA,ML-DSA-87,pqc,24,0.07035699945845408,0.08511200030625332,0.06767299964849371,4627,2592,1
1779465920.9296575,ML-DSA,ML-DSA-87,pqc,25,0.09315399984188844,0.5038999997850624,0.07410400030494202,4627,2592,1
1779465920.929939,ML-DSA,ML-DSA-87,pqc,26,0.07220399947982514,0.10973200005537365,0.0679240001772996,4627,2592,1
1779465920.9302819,ML-DSA,ML-DSA-87,pqc,27,0.07742599973425968,0.10643099994922522,0.06899300024088006,4627,2592,1
1779465920.9306853,ML-DSA,ML-DSA-87,pqc,28,0.06929899973329157,0.23994599996512989,0.06828599998698337,4627,2592,1
1779465920.9309714,ML-DSA,ML-DSA-87,pqc,29,0.07001799986028345,0.1267809993805713,0.0678549995427602,4627,2592,1
1779465920.931314,ML-DSA,ML-DSA-87,pqc,30,0.07022000045253662,0.18460100000083912,0.06614399990212405,4627,2592,1
1779465920.9316182,ML-DSA,ML-DSA-87,pqc,31,0.06817700068495469,0.14009999995323597,0.06892100009281421,4627,2592,1
1779465920.9318664,ML-DSA,ML-DSA-87,pqc,32,0.07044299945846433,0.08391800020035589,0.06630200005020015,4627,2592,1
1779465920.9321277,ML-DSA,ML-DSA-87,pqc,33,0.06850000045233173,0.105000000075961,0.0661409994791029,4627,2592,1
1779465920.9324093,ML-DSA,ML-DSA-87,pqc,34,0.06799100083298981,0.12674000026891008,0.06590500015590806,4627,2592,1
1779465920.9327078,ML-DSA,ML-DSA-87,pqc,35,0.06752699937351281,0.1445600000806735,0.06563999977515778,4627,2592,1
1779465920.9330187,ML-DSA,ML-DSA-87,pqc,36,0.0682400004734518,0.15510499997617444,0.06647500049439259,4627,2592,1
1779465920.9332557,ML-DSA,ML-DSA-87,pqc,37,0.06830100028309971,0.08226099998864811,0.06579099954251433,4627,2592,1
1779465920.9335992,ML-DSA,ML-DSA-87,pqc,38,0.06782700074836612,0.18940700010716682,0.0662259999444359,4627,2592,1
1779465920.9339793,ML-DSA,ML-DSA-87,pqc,39,0.08078099926933646,0.2009999998335843,0.06658500024059322,4627,2592,1
1779465920.9342237,ML-DSA,ML-DSA-87,pqc,40,0.06915500034665456,0.08379900009458652,0.06628200026170816,4627,2592,1
1779465920.9345918,ML-DSA,ML-DSA-87,pqc,41,0.08229900049627759,0.104074000773835,0.06670699985988904,4627,2592,1
1779465920.934938,ML-DSA,ML-DSA-87,pqc,42,0.06964800013520289,0.1851819997682469,0.06621899956371635,4627,2592,1
1779465920.9352193,ML-DSA,ML-DSA-87,pqc,43,0.06861000019853236,0.12489700020523742,0.06602499979635468,4627,2592,1
1779465920.9354975,ML-DSA,ML-DSA-87,pqc,44,0.06797000060032587,0.12200999935885193,0.06633700013480848,4627,2592,1
1779465920.9357798,ML-DSA,ML-DSA-87,pqc,45,0.06794900036766194,0.12808300016331486,0.06600300002901349,4627,2592,1
1779465920.9360435,ML-DSA,ML-DSA-87,pqc,46,0.08183200043276884,0.08605299990449566,0.06648399994446663,4627,2592,1
1779465920.9363074,ML-DSA,ML-DSA-87,pqc,47,0.06897000002936693,0.10511500022403197,0.0662200000078883,4627,2592,1
1779465920.9365497,ML-DSA,ML-DSA-87,pqc,48,0.07011500019871164,0.0835270002426114,0.06619000032515032,4627,2592,1
1779465920.9368267,ML-DSA,ML-DSA-87,pqc,49,0.0683210000715917,0.12167000022600405,0.06608500007132534,4627,2592,1
1779465920.9371347,ML-DSA,ML-DSA-87,pqc,50,0.06830999973317375,0.15386900031444384,0.06601399945793673,4627,2592,1
1779465920.9373708,ML-DSA,ML-DSA-87,pqc,51,0.06792499971197685,0.08228699971368769,0.06583400045201415,4627,2592,1
1779465920.9377453,ML-DSA,ML-DSA-87,pqc,52,0.06785599998693215,0.2109930001097382,0.06898199990246212,4627,2592,1
1779465920.938029,ML-DSA,ML-DSA-87,pqc,53,0.06973400013521314,0.10611400011839578,0.07898199964984087,4627,2592,1
1779465920.9383042,ML-DSA,ML-DSA-87,pqc,54,0.07201299922598992,0.10246400051983073,0.06744800066371681,4627,2592,1
1779465920.938565,ML-DSA,ML-DSA-87,pqc,55,0.06922800002939766,0.10211399967374746,0.06624700017709984,4627,2592,1
1779465920.9388034,ML-DSA,ML-DSA-87,pqc,56,0.06850200043118093,0.08275600066554034,0.0659220004308736,4627,2592,1
1779465920.9392397,ML-DSA,ML-DSA-87,pqc,57,0.06794599994464079,0.2175939998778631,0.09429900001123315,4627,2592,1
1779465920.939548,ML-DSA,ML-DSA-87,pqc,58,0.08657600028527668,0.10484700032975525,0.06773400036763633,4627,2592,1
1779465920.9397998,ML-DSA,ML-DSA-87,pqc,59,0.07047199960652506,0.08656299996800954,0.06873500024084933,4627,2592,1
1779465920.9401164,ML-DSA,ML-DSA-87,pqc,60,0.09291500009567244,0.10092499996972037,0.07680700036871713,4627,2592,1
1779465920.9407408,ML-DSA,ML-DSA-87,pqc,61,0.09008100005303277,0.2987529996971716,0.0874010002007708,4627,2592,1
1779465920.9412715,ML-DSA,ML-DSA-87,pqc,62,0.10052799916593358,0.2693449996513664,0.08076800077105872,4627,2592,1
1779465920.9416084,ML-DSA,ML-DSA-87,pqc,63,0.08131499998853542,0.14811700020800345,0.06962699990253896,4627,2592,1
1779465920.9419055,ML-DSA,ML-DSA-87,pqc,64,0.07219000053737545,0.1279640000575455,0.06870099969091825,4627,2592,1
1779465920.9421606,ML-DSA,ML-DSA-87,pqc,65,0.07182799981819699,0.08889699984138133,0.06825299988122424,4627,2592,1
1779465920.942501,ML-DSA,ML-DSA-87,pqc,66,0.0711780003257445,0.17359499997837702,0.06965500051592244,4627,2592,1
1779465920.942752,ML-DSA,ML-DSA-87,pqc,67,0.07101200026227161,0.08678199992573354,0.06929399933142122,4627,2592,1
1779465920.9430585,ML-DSA,ML-DSA-87,pqc,68,0.07380199986073421,0.1364919999105041,0.06945700079086237,4627,2592,1
1779465920.9433553,ML-DSA,ML-DSA-87,pqc,69,0.08512000022165012,0.10997699973813724,0.06786399990232894,4627,2592,1
1779465920.943703,ML-DSA,ML-DSA-87,pqc,70,0.0698670000929269,0.17257600029552123,0.07612700028403196,4627,2592,1
1779465920.9439814,ML-DSA,ML-DSA-87,pqc,71,0.07147300038923277,0.10233000011794502,0.06790299994463567,4627,2592,1
1779465920.9442718,ML-DSA,ML-DSA-87,pqc,72,0.07007900057942607,0.12853600037487922,0.06663600015599513,4627,2592,1
1779465920.9446568,ML-DSA,ML-DSA-87,pqc,73,0.06860000030428637,0.2251149999210611,0.06670300081168534,4627,2592,1
1779465920.9449494,ML-DSA,ML-DSA-87,pqc,74,0.0680129996908363,0.13241400029073702,0.06791099986003246,4627,2592,1
1779465920.945423,ML-DSA,ML-DSA-87,pqc,75,0.07267700038937619,0.2929499996753293,0.07019100030447589,4627,2592,1
1779465920.945679,ML-DSA,ML-DSA-87,pqc,76,0.07337199986068299,0.08426600015809527,0.06626300000789342,4627,2592,1
1779465920.9459546,ML-DSA,ML-DSA-87,pqc,77,0.06801799918321194,0.11822499982372392,0.06561400005011819,4627,2592,1
1779465920.946194,ML-DSA,ML-DSA-87,pqc,78,0.06699699952150695,0.08212000011553755,0.06553599996550474,4627,2592,1
1779465920.9464505,ML-DSA,ML-DSA-87,pqc,79,0.06719799966958817,0.10271199971612077,0.06461799966928083,4627,2592,1
1779465920.9466836,ML-DSA,ML-DSA-87,pqc,80,0.06596799994440516,0.08106099994620308,0.06502700034616282,4627,2592,1
1779465920.9469905,ML-DSA,ML-DSA-87,pqc,81,0.07138999990274897,0.1011239992294577,0.06554799983859994,4627,2592,1
1779465920.9472287,ML-DSA,ML-DSA-87,pqc,82,0.06682399998680921,0.08099899969238322,0.06508499973278958,4627,2592,1
1779465920.9476354,ML-DSA,ML-DSA-87,pqc,83,0.06632199983869214,0.23927900019771187,0.06817599933128804,4627,2592,1
1779465920.9478812,ML-DSA,ML-DSA-87,pqc,84,0.06858100005047163,0.0822849997348385,0.06486600068456028,4627,2592,1
1779465920.9481182,ML-DSA,ML-DSA-87,pqc,85,0.06724700051563559,0.08061400058068102,0.06525200024043443,4627,2592,1
1779465920.9484284,ML-DSA,ML-DSA-87,pqc,86,0.06501299958472373,0.15992599946912378,0.06273600047279615,4627,2592,1
1779465920.948747,ML-DSA,ML-DSA-87,pqc,87,0.06403400038834661,0.16956199942796957,0.06299699998635333,4627,2592,1
1779465920.9490917,ML-DSA,ML-DSA-87,pqc,88,0.06395600030373316,0.15449199963768478,0.10286999986419687,4627,2592,1
1779465920.9496417,ML-DSA,ML-DSA-87,pqc,89,0.06823900002927985,0.3644210000857129,0.08056000024225796,4627,2592,1
1779465920.949913,ML-DSA,ML-DSA-87,pqc,90,0.07134699990274385,0.10100899999088142,0.06520300030388171,4627,2592,1
1779465920.950267,ML-DSA,ML-DSA-87,pqc,91,0.08365800022147596,0.1740219995554071,0.06524000036733923,4627,2592,1
1779465920.9505048,ML-DSA,ML-DSA-87,pqc,92,0.0673810000080266,0.08048299969232175,0.06454300000768853,4627,2592,1
1779465920.950736,ML-DSA,ML-DSA-87,pqc,93,0.06610499985981733,0.08023400005185977,0.06432500049413648,4627,2592,1
1779465920.9509897,ML-DSA,ML-DSA-87,pqc,94,0.06652299998677336,0.10215999918727903,0.06452300021919655,4627,2592,1
1779465920.951219,ML-DSA,ML-DSA-87,pqc,95,0.06561999998666579,0.07985600041138241,0.0640600001133862,4627,2592,1
1779465920.9515424,ML-DSA,ML-DSA-87,pqc,96,0.0664509998387075,0.15806200008228188,0.07543599986092886,4627,2592,1
1779465920.9517922,ML-DSA,ML-DSA-87,pqc,97,0.07106299926817883,0.08263299969257787,0.06585800019820454,4627,2592,1
1779465920.9520264,ML-DSA,ML-DSA-87,pqc,98,0.06608100011362694,0.08049899952311534,0.06501500047306763,4627,2592,1
1779465920.952431,ML-DSA,ML-DSA-87,pqc,99,0.07811799969204003,0.10118599948327756,0.0662279999232851,4627,2592,1
1779465920.9529114,ML-DSA,ML-DSA-87,pqc,100,0.16142599997692741,0.18775900025502779,0.06809099977544975,4627,2592,1
1779465921.1207595,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,1,21.462190000420378,144.48822800022754,0.2215370004705619,7856,32,1
1779465921.281146,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,2,18.91880399944057,141.13954300046316,0.19473800057312474,7856,32,1
1779465921.441282,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,3,18.308111999431276,141.49499100039975,0.2192049996665446,7856,32,1
1779465921.6079733,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,4,19.085013000221807,147.31049600050028,0.19506700027704937,7856,32,1
1779465921.7647703,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,5,18.242223999550333,138.24323400058347,0.21188099981372943,7856,32,1
1779465921.9183621,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,6,18.090685999595735,135.2154630003497,0.18759600061457604,7856,32,1
1779465922.0660603,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,7,16.555543999857036,130.83798499974364,0.19343399981153198,7856,32,1
1779465922.220841,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,8,17.831330000262824,136.65042799948424,0.2041710004050401,7856,32,1
1779465922.38086,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,9,17.483429000094475,142.1954369998275,0.20575999951688573,7856,32,1
1779465922.5377526,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,10,18.62229499965906,137.99435300006735,0.19220099966332782,7856,32,1
1779465922.692952,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,11,18.06510100050218,136.84504799948627,0.20918300015182467,7856,32,1
1779465922.8478804,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,12,17.9923300001974,136.68011099980504,0.19367300046724267,7856,32,1
