ts_unix,from,msg_id,nonce,kem_alg,sig_alg,hello_stanza_bytes,response_stanza_bytes,deserialize_time_ms,verify_time_ms,verify_ok,cert_ok,cert_reason,cert_fingerprint_sha256,encaps_time_ms,receiver_total_ms,cpu_user_ms,cpu_sys_ms,mem_rss_kb,kem_pk_bytes,kem_ct_bytes
1779643494.0582647,emisor@localhost/OEIhozaaA0Wj,6af0fd4e6c5b4a37aaa79929f94bf505,ML-DSA-9-1779643493976879557,ML-KEM-768,ML-DSA-65,10881,1983,0.6869300000289513,0.45921699984319275,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.24564400018789456,6.804923000345298,0.0,0.0,44692,1184,1088
1779643494.1968555,emisor@localhost/OEIhozaaA0Wj,8d84c3bf75b4485e97e4e290a2c795a5,ML-DSA-10-1779643494115829374,ML-KEM-768,ML-DSA-65,10883,1985,0.14710299956277595,0.7440890003636014,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.23113799989005201,6.488025999715319,0.0,0.0,44692,1184,1088
1779643494.3177857,emisor@localhost/OEIhozaaA0Wj,a92a406d6e6f440caf29b34a56f910b1,ML-DSA-11-1779643494252124001,ML-KEM-768,ML-DSA-65,10883,1985,0.6102990000727004,0.3998649999630288,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.27421499999036314,6.800772000133293,0.0,0.0,44692,1184,1088
1779643494.44623,emisor@localhost/OEIhozaaA0Wj,5a8576f01b014a1eac3e617a060124c8,ML-DSA-12-1779643494373486795,ML-KEM-768,ML-DSA-65,10883,1985,0.3374279999661667,0.5776240000159305,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.22731099988959613,5.234174000179337,0.0,0.0,44692,1184,1088
1779643494.5685325,emisor@localhost/OEIhozaaA0Wj,6b490995e086401b8fcb1cc4c226ad1e,ML-DSA-13-1779643494501760783,ML-KEM-768,ML-DSA-65,10883,1985,1.0312079998584522,0.5361039998206252,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.23293399999602116,6.718179000017699,0.0,0.0,44692,1184,1088
1779643494.6945345,emisor@localhost/OEIhozaaA0Wj,7521de378e7c476ab9a40d472d42b682,ML-DSA-14-1779643494623068016,ML-KEM-768,ML-DSA-65,10883,1985,0.3416090003156569,0.206568000066909,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.09309400002166512,3.5926759996982582,0.0,0.0,44692,1184,1088
1779643494.8172932,emisor@localhost/OEIhozaaA0Wj,e8a805417c594faf8b8516bc1bac495b,ML-DSA-15-1779643494748007713,ML-KEM-768,ML-DSA-65,10883,1985,0.7071239997458179,0.19815700034087058,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.226606000069296,5.4974730001049465,0.0,0.0,44692,1184,1088
1779643494.9469929,emisor@localhost/OEIhozaaA0Wj,d406570ed600494eb397af749aeb1c00,ML-DSA-16-1779643494875870898,ML-KEM-768,ML-DSA-65,10883,1985,0.51428599999781,0.3469729999778792,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.15578299962726305,4.833220000364236,0.0,0.0,44692,1184,1088
1779643495.0722919,emisor@localhost/OEIhozaaA0Wj,c4ff6a1e6d6d4c68a68bbca217ced544,ML-DSA-17-1779643495001852221,ML-KEM-768,ML-DSA-65,10883,1985,0.12301299966566148,0.30009900001459755,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.07857899981900118,2.0382640000207175,0.0,0.0,44692,1184,1088
1779643495.1923091,emisor@localhost/OEIhozaaA0Wj,0357ecd1866a4d1c81b6c1a9da7681f2,ML-DSA-18-1779643495124033937,ML-KEM-768,ML-DSA-65,10883,1985,0.13813499981552013,0.24832200006130734,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.04751899996335851,1.5173659999163647,0.0,0.0,44692,1184,1088
1779643495.3144827,emisor@localhost/OEIhozaaA0Wj,8902c39549974696ad3c0c521e955f35,ML-DSA-19-1779643495247239416,ML-KEM-768,ML-DSA-65,10883,1985,0.4040750000058324,0.13136400002622395,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.15204999999696156,3.285270000105811,0.0,0.0,44692,1184,1088
1779643495.4347148,emisor@localhost/OEIhozaaA0Wj,30e12e1c2f6f4b8bb89f810a624158e7,ML-DSA-20-1779643495366616261,ML-KEM-768,ML-DSA-65,10883,1985,0.11620199984463397,0.545226000213006,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.2521119999983057,4.39532100017459,0.0,0.0,44692,1184,1088
1779643495.555329,emisor@localhost/OEIhozaaA0Wj,ca66cb980f754339b7360888ebe5ac22,ML-DSA-21-1779643495490166066,ML-KEM-768,ML-DSA-65,10883,1985,0.3331109996906889,0.1677310001468868,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.21034900009908597,3.978971999913483,0.0,0.0,44692,1184,1088
1779643495.6742547,emisor@localhost/OEIhozaaA0Wj,3a53b87d9ab0415aa8a35112357a3afc,ML-DSA-22-1779643495610612157,ML-KEM-768,ML-DSA-65,10883,1985,0.6098740000197722,0.2069100000881008,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.1175550000880321,3.193030999682378,0.0,0.0,44692,1184,1088
1779643495.8052273,emisor@localhost/OEIhozaaA0Wj,847aae3bf90e42e9bf08a688403067d1,ML-DSA-23-1779643495734489470,ML-KEM-768,ML-DSA-65,10883,1985,0.5224970000199392,0.23902800012365333,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.13373799993132707,3.4360149998065026,0.0,0.0,44692,1184,1088
1779643495.9386091,emisor@localhost/OEIhozaaA0Wj,3231b1bffaca4a908e007960706fcfeb,ML-DSA-24-1779643495861262369,ML-KEM-768,ML-DSA-65,10883,1985,1.0480699997970078,0.6387720000020636,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.22375499975169078,6.925764000243362,0.0,0.0,44692,1184,1088
1779643496.0805714,emisor@localhost/OEIhozaaA0Wj,f17fb4bf14b0410ca57e01c67d863ed3,ML-DSA-25-1779643495995778957,ML-KEM-768,ML-DSA-65,10883,1985,0.8810700001049554,0.539947000106622,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.22795199993197457,8.61950499984232,0.0,0.0,44692,1184,1088
1779643496.2070746,emisor@localhost/OEIhozaaA0Wj,824ce095ecb941498f7accdeab5f4be2,ML-DSA-26-1779643496137264660,ML-KEM-768,ML-DSA-65,10883,1985,0.4743230001622578,0.5296960002851847,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.23694299989074352,5.9304430001247965,0.0,0.0,44692,1184,1088
1779643496.3381474,emisor@localhost/OEIhozaaA0Wj,ce2be8b1cc2e4627b4db6d96ce62efaf,ML-DSA-27-1779643496264250949,ML-KEM-768,ML-DSA-65,10883,1985,0.5562889996326703,0.5586160000348173,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.23897000028227922,6.582258999969781,10.000000000000009,0.0,44692,1184,1088
1779643496.4689996,emisor@localhost/OEIhozaaA0Wj,66a8df1727d24fd9b926393891055ce8,ML-DSA-28-1779643496395546499,ML-KEM-768,ML-DSA-65,10883,1985,0.8459529999527149,0.5035169997427147,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.2220219998889661,7.331819999762956,0.0,9.999999999999995,44692,1184,1088
1779643496.5941656,emisor@localhost/OEIhozaaA0Wj,33dbdcc1c5b7473abaa158577725571b,ML-DSA-29-1779643496526247584,ML-KEM-768,ML-DSA-65,10883,1985,0.36172899990560836,0.10071399992739316,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.047404999804712133,2.144603000033385,0.0,0.0,44692,1184,1088
1779643496.7284646,emisor@localhost/OEIhozaaA0Wj,7d8a876c360644a18a9b1f8f82872b29,ML-DSA-30-1779643496654750118,ML-KEM-768,ML-DSA-65,10883,1985,0.532330999703845,0.5183289999877161,1,1,ok,735bd59e4b2049428e5571412de5733b4cb225656f7734775a53b952fb52e41b,0.2656420001585502,7.084888000008505,10.000000000000009,0.0,44692,1184,1088
1779643496.9985864,emisor@localhost/OEIhozaaA0Wj,02807add162148368792c9d5ebe6d598,SPHINCS-1-1779643496784825213,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.6585319997611805,1.4650770003754587,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.27460499995868304,7.428412000081153,10.000000000000009,0.0,44692,1184,1088
1779643497.3146713,emisor@localhost/OEIhozaaA0Wj,738439dfc3b648e4bd6060b5b555b4af,SPHINCS-2-1779643497054934280,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.30640900013167993,1.0111560000041209,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.11516099993968965,3.525874999922962,0.0,0.0,44692,1184,1088
1779643497.6141372,emisor@localhost/OEIhozaaA0Wj,f4ca5ecf384b486fa5525eb4e2ac1789,SPHINCS-3-1779643497368176980,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.2809830002661329,0.9837229999902775,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.12985300008949707,3.453638999872055,0.0,0.0,44692,1184,1088
1779643497.8835847,emisor@localhost/OEIhozaaA0Wj,08f50eaa4bc54a51b20065e64cd88c5f,SPHINCS-4-1779643497671514279,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.23661800014451728,0.5854539999745612,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.19008199978998164,2.9779989999951795,0.0,0.0,44692,1184,1088
1779643498.1350517,emisor@localhost/OEIhozaaA0Wj,f09ee4c836ec44f1995dea6a7a23c7a2,SPHINCS-5-1779643497936049914,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.2617770001052122,0.6133940000836446,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.25947700032702414,4.26792000007481,0.0,0.0,44692,1184,1088
1779643498.4054556,emisor@localhost/OEIhozaaA0Wj,40186a91d0a4469894e3b39146fa22f8,SPHINCS-6-1779643498190044845,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.3770170001189399,1.107035000131873,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.17194300016853958,4.38298000017312,0.0,0.0,44692,1184,1088
1779643498.673157,emisor@localhost/OEIhozaaA0Wj,6170a8ea64ce455697fa1a15e0e7871f,SPHINCS-7-1779643498458607343,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.33527599998706137,0.2729430002545996,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.08271899969258811,2.46852400005082,0.0,0.0,44692,1184,1088
1779643498.943294,emisor@localhost/OEIhozaaA0Wj,b3c2da9ddec9415fac75bdf31060fb25,SPHINCS-8-1779643498724415360,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.2836419998857309,0.24708199998713098,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.0529639996784681,2.498311999715952,0.0,0.0,44692,1184,1088
1779643499.211582,emisor@localhost/OEIhozaaA0Wj,f61ddd8c64ac4e70ab7a0b1d92eb8758,SPHINCS-9-1779643498994663043,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13555,1985,0.12644299977182527,0.2918850000241946,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.06758100016668322,1.4188690001901705,0.0,0.0,44692,1184,1088
1779643499.4984868,emisor@localhost/OEIhozaaA0Wj,b787e5ed61204cd7bfa7fa8277b5ef14,SPHINCS-10-1779643499262965595,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.2831770002558187,1.7175709999719402,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.3418670003156876,6.52069899979324,0.0,0.0,44692,1184,1088
1779643499.7536712,emisor@localhost/OEIhozaaA0Wj,7fe1b11b66914a35861839709fc7fcf6,SPHINCS-11-1779643499554870431,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.2378489998591249,0.5216870004005614,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.09141400005319156,2.969206999750895,0.0,0.0,44692,1184,1088
1779643500.02366,emisor@localhost/OEIhozaaA0Wj,99d91e096e9340b6be47be5addfc38b5,SPHINCS-12-1779643499808562870,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.2139289999831817,0.6734700000379235,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.12134999997215346,3.0999290002000635,0.0,0.0,44692,1184,1088
1779643500.304297,emisor@localhost/OEIhozaaA0Wj,c7c67b05896948789cbd8089341ea08a,SPHINCS-13-1779643500077360476,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.2539179999985208,0.674847000027512,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.25142100002994994,3.6855970001852256,0.0,0.0,44692,1184,1088
1779643500.5855331,emisor@localhost/OEIhozaaA0Wj,c3999fe729f84ac192e6f5ef3640225c,SPHINCS-14-1779643500357242262,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.3291250000074797,0.9876379999695928,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.41073300008065416,4.587199000070541,0.0,0.0,44692,1184,1088
1779643500.8451197,emisor@localhost/OEIhozaaA0Wj,4f0b470631ce43f8be9fc64e132baa4f,SPHINCS-15-1779643500638187431,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.2668689999154594,0.8219350002036663,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.290339999992284,4.395008000301459,0.0,0.0,44692,1184,1088
1779643501.102023,emisor@localhost/OEIhozaaA0Wj,ac731e767622428d9986c10a5c6037d7,SPHINCS-16-1779643500899075982,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.10958099983326974,0.2548560000832367,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.05432699981611222,1.2784699997610005,0.0,0.0,44692,1184,1088
1779643501.3671668,emisor@localhost/OEIhozaaA0Wj,9ced362ad9e745ebb5559cec60a55cd7,SPHINCS-17-1779643501153851331,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.8121809996737284,1.052944000093703,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.13503399986802833,5.296111999996356,0.0,0.0,44692,1184,1088
1779643501.6571033,emisor@localhost/OEIhozaaA0Wj,925da92d8f32475cb11226dca1d84197,SPHINCS-18-1779643501418694515,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.8035539999582397,1.3458070002343447,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.2800529996420664,5.670662999818887,0.0,0.0,44692,1184,1088
1779643501.9439573,emisor@localhost/OEIhozaaA0Wj,903fedbae4ed429b8e8359af5155ed59,SPHINCS-19-1779643501710926787,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.26070700005220715,0.6693830000585876,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.12087799996152171,3.158605999942665,10.000000000000009,0.0,44692,1184,1088
1779643502.2046387,emisor@localhost/OEIhozaaA0Wj,7baeabef508a486d9523448f6746d82e,SPHINCS-20-1779643501996830776,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.35143600007359055,0.640882999960013,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.13867200004824554,3.7078820000715496,0.0,0.0,44692,1184,1088
1779643502.4772477,emisor@localhost/OEIhozaaA0Wj,280c54b35c0a4eadb80b15983c512815,SPHINCS-21-1779643502257761317,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.4151439998167916,1.82804899986877,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.3318680001029861,6.092136999996001,10.000000000000009,9.999999999999995,44692,1184,1088
1779643502.7624502,emisor@localhost/OEIhozaaA0Wj,466cce7a8a464210a8e4b3f293d7aa96,SPHINCS-22-1779643502534654884,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.1387069996781065,0.31466699965676526,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.05530199996428564,1.7881030003081833,0.0,0.0,44692,1184,1088
1779643503.0273035,emisor@localhost/OEIhozaaA0Wj,1b07ea291bc04ef5ac7f6b8ec707ea86,SPHINCS-23-1779643502814241093,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.29931200015198556,1.732053000068845,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.24509400009264937,6.0481989999061625,9.999999999999954,0.0,44692,1184,1088
1779643503.2868242,emisor@localhost/OEIhozaaA0Wj,682a549a0cf84fe4a40bdb65f7d2dfdb,SPHINCS-24-1779643503081925713,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.44022400015819585,1.053049000347528,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.2287600000272505,5.404550000093877,0.0,0.0,44692,1184,1088
1779643503.535398,emisor@localhost/OEIhozaaA0Wj,f1f546470e3849fdb07c0ba498ee320a,SPHINCS-25-1779643503342009528,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.31408400036525563,0.8007790002011461,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.1620469997760665,4.741318000014871,0.0,0.0,44692,1184,1088
1779643503.8428304,emisor@localhost/OEIhozaaA0Wj,15eeb5032ffb417fb417601790513428,SPHINCS-26-1779643503593008708,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.18179900007453398,0.6265659999371564,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.08858099999997648,2.4838809999891964,0.0,0.0,44692,1184,1088
1779643504.1134799,emisor@localhost/OEIhozaaA0Wj,8668316ac844463392fbdc764c25138b,SPHINCS-27-1779643503896930284,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.24234000011347234,0.7113000001481851,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.12176800009910949,2.992296000229544,0.0,0.0,44692,1184,1088
1779643504.3753817,emisor@localhost/OEIhozaaA0Wj,026e90744a774ee69a400f23418626b8,SPHINCS-28-1779643504164856415,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.30402699985643267,1.0423590001664707,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.2252700001008634,4.336586000135867,0.0,0.0,44692,1184,1088
1779643504.633495,emisor@localhost/OEIhozaaA0Wj,0ee45c7ce2e74a819fba37f9a039792e,SPHINCS-29-1779643504427584687,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.161451999701967,0.5563969998547691,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.11936499959119828,3.1839530001889216,0.0,0.0,44692,1184,1088
1779643504.9054072,emisor@localhost/OEIhozaaA0Wj,4d88556e73f641399eb11b229dcde72f,SPHINCS-30-1779643504686921606,ML-KEM-768,SPHINCS+-SHA2-128s-simple,13557,1987,0.3357479999976931,0.8823990001474158,1,1,ok,66056a5f86fc2ccb516a60c81ba74d822ee3c0b5456fc0f5a1d6b72ea2eaa465,0.1517400000921043,4.144475999964925,10.000000000000009,0.0,44692,1184,1088
