ts_unix,iteration,kem_alg,sig_alg,hello_bytes,response_bytes,kem_keygen_ms,sig_keygen_ms,sign_time_ms,decaps_time_ms,sender_total_ms,shared_secret_match,kem_pk_bytes,mem_send_rss_kb,cpu_send_user_ms,cpu_send_sys_ms
1779643465.2375355,20,ML-KEM-512,ML-DSA-44,6200,1222,0.010508999821468024,0.02431900020383182,0.055825000345066655,0.011263000033068238,0.28743499979100307,1,800,24952,0.0,0.0
1779643465.2381868,1,ML-KEM-512,ML-DSA-65,8235,1221,0.01591099999131984,0.0842189997456444,0.11324600018269848,0.01234399996974389,0.5037330001869122,1,800,25856,0.0,0.0
1779643465.2385728,2,ML-KEM-512,ML-DSA-65,8235,1221,0.010380999810877256,0.03967199972976232,0.07478499992430443,0.009942999895429239,0.33257399991271086,1,800,25856,0.0,0.0
1779643465.2389722,3,ML-KEM-512,ML-DSA-65,8235,1221,0.009003000286611496,0.03498499972920399,0.127563000205555,0.009640999905968783,0.35591500000009546,1,800,25856,0.0,0.0
1779643465.2394323,4,ML-KEM-512,ML-DSA-65,8235,1221,0.0088400001914124,0.03490800008876249,0.18258300042361952,0.009694999789644498,0.4162360000918852,1,800,25856,0.0,0.0
1779643465.2398896,5,ML-KEM-512,ML-DSA-65,8235,1221,0.013227000181359472,0.04124899987800745,0.061721000292891404,0.01036100002238527,0.37517200007641804,1,800,25856,0.0,0.0
1779643465.2403347,6,ML-KEM-512,ML-DSA-65,8235,1221,0.009849999969446799,0.03548899985617027,0.1500539997323358,0.010252999800286489,0.3967779998674814,1,800,25856,0.0,0.0
1779643465.2406673,7,ML-KEM-512,ML-DSA-65,8235,1221,0.009718999990582233,0.035087000014755176,0.05837700018673786,0.010095000106957741,0.2885080002670293,1,800,25856,0.0,0.0
1779643465.2410553,8,ML-KEM-512,ML-DSA-65,8235,1221,0.009338999916508328,0.0363709996236139,0.10923900026682531,0.010276000011799624,0.3436550000515126,1,800,25856,0.0,0.0
1779643465.2414865,9,ML-KEM-512,ML-DSA-65,8235,1221,0.014200000350683695,0.04073099989909679,0.08693900008438504,0.009743000191519968,0.3441809999458201,1,800,25856,0.0,0.0
1779643465.2418056,10,ML-KEM-512,ML-DSA-65,8236,1222,0.008747999800107209,0.03464999963398441,0.04573300020638271,0.009840000075200805,0.2738960001806845,1,800,25856,0.0,0.0
1779643465.2421515,11,ML-KEM-512,ML-DSA-65,8236,1222,0.009060999673238257,0.0349769998138072,0.045418000354402466,0.010112999916600529,0.3006439997079724,1,800,25856,0.0,0.0
1779643465.242489,12,ML-KEM-512,ML-DSA-65,8236,1222,0.009076999958779197,0.03527899980326765,0.064754999584693,0.00977099989540875,0.2949250001620385,1,800,25856,0.0,0.0
1779643465.2428648,13,ML-KEM-512,ML-DSA-65,8236,1222,0.013085000318824314,0.0374510000256123,0.047714000174892135,0.009965000117517775,0.2950509997390327,1,800,25856,0.0,0.0
1779643465.243203,14,ML-KEM-512,ML-DSA-65,8236,1222,0.009565000254951883,0.03807600023719715,0.04853200016441406,0.00953800008574035,0.29086999984428985,1,800,25856,0.0,0.0
1779643465.2435133,15,ML-KEM-512,ML-DSA-65,8236,1222,0.008776000413490692,0.034670999866648344,0.04535300013230881,0.009697000223241048,0.27010700023311074,1,800,25856,0.0,0.0
1779643465.2438698,16,ML-KEM-512,ML-DSA-65,8236,1222,0.008511000032740412,0.03449500036367681,0.08959000024333363,0.009823999789659865,0.3156490001856582,1,800,25856,9.999999999999995,0.0
1779643465.244345,17,ML-KEM-512,ML-DSA-65,8236,1222,0.012939000043843407,0.04801600016435259,0.09373500006404356,0.010786000075313495,0.3935590002583922,1,800,25856,0.0,0.0
1779643465.2448041,18,ML-KEM-512,ML-DSA-65,8236,1222,0.009835999662755057,0.036545999591908185,0.04868499991061981,0.01082600010704482,0.305940000089322,1,800,25856,0.0,0.0
1779643465.2452652,19,ML-KEM-512,ML-DSA-65,8236,1222,0.028641999961109832,0.04876099956163671,0.06787099982830114,0.010315999588783598,0.4084920001332648,1,800,25856,0.0,0.0
1779643465.2455966,20,ML-KEM-512,ML-DSA-65,8236,1222,0.0093039998319,0.03553299984559999,0.04635899995264481,0.009809999937715475,0.28423300000213203,1,800,25856,0.0,0.0
1779643465.2464037,1,ML-KEM-512,ML-DSA-87,10847,1221,0.013206999938120134,0.09255199984181672,0.3005030002896092,0.010434000159875723,0.6735820002177206,1,800,25856,0.0,0.0
1779643465.2468352,2,ML-KEM-512,ML-DSA-87,10847,1221,0.009306999800173799,0.05383600000641309,0.10091700005432358,0.010075000318465754,0.3836519999822485,1,800,25856,0.0,0.0
1779643465.2473202,3,ML-KEM-512,ML-DSA-87,10847,1221,0.009023000075103482,0.05297400002746144,0.12932999970871606,0.010504999863769626,0.43928400009463076,1,800,25856,0.0,0.0
1779643465.2477207,4,ML-KEM-512,ML-DSA-87,10847,1221,0.009300999863626203,0.05381599976317375,0.07942299998831004,0.010016000032919692,0.35532599986254354,1,800,25856,0.0,0.0
1779643465.2481985,5,ML-KEM-512,ML-DSA-87,10847,1221,0.012952999895787798,0.05626699976346572,0.07008500006122631,0.010835000011866214,0.3984919999311387,1,800,25856,0.0,0.0
1779643465.2486413,6,ML-KEM-512,ML-DSA-87,10847,1221,0.010089000170410145,0.056721999953879276,0.1038310001604259,0.010536999980104156,0.3961239999625832,1,800,25856,0.0,0.0
1779643465.2491138,7,ML-KEM-512,ML-DSA-87,10847,1221,0.013714000033360207,0.05708499975298764,0.07152299986046273,0.010671999916667119,0.37870599999223487,1,800,25856,0.0,0.0
1779643465.2495604,8,ML-KEM-512,ML-DSA-87,10847,1221,0.009488000159763033,0.055946999964362476,0.1073969997378299,0.010863999705179594,0.4011749997516745,1,800,25856,0.0,0.0
1779643465.2501252,9,ML-KEM-512,ML-DSA-87,10847,1221,0.013503999980457593,0.07034999998722924,0.11060299993914668,0.011453000297478866,0.4774029998770857,1,800,25856,0.0,0.0
1779643465.2505584,10,ML-KEM-512,ML-DSA-87,10848,1222,0.010423999810882378,0.05772399981651688,0.07415199979732279,0.011105999874416739,0.3817339998022362,1,800,25856,0.0,0.0
1779643465.251511,11,ML-KEM-512,ML-DSA-87,10848,1222,0.009967000096366974,0.059248999605188146,0.45943899976919056,0.012115000117773889,0.9022730000651791,1,800,25856,0.0,0.0
1779643465.2519977,12,ML-KEM-512,ML-DSA-87,10848,1222,0.01198799964186037,0.06339899982776842,0.09883800021270872,0.010928999927273253,0.4246850003255531,1,800,25856,0.0,0.0
1779643465.2525556,13,ML-KEM-512,ML-DSA-87,10848,1222,0.014344000192068052,0.06340300024021417,0.12776299990946427,0.01074900001185597,0.45661000012842123,1,800,25856,0.0,0.0
1779643465.2536018,14,ML-KEM-512,ML-DSA-87,10848,1222,0.010339000255044084,0.06071999996493105,0.4145919997426972,0.011335000181134092,0.813501999800792,1,800,25856,0.0,0.0
1779643465.2541816,15,ML-KEM-512,ML-DSA-87,10848,1222,0.028915999791934155,0.05883999983780086,0.12076099983460153,0.010751999980129767,0.4869990002589475,1,800,25856,10.000000000000009,0.0
1779643465.2547302,16,ML-KEM-512,ML-DSA-87,10848,1222,0.009975000011763768,0.059158999647479504,0.17907099982039654,0.010768999800347956,0.4976770001121622,1,800,25856,0.0,0.0
1779643465.255247,17,ML-KEM-512,ML-DSA-87,10848,1222,0.013170999864087207,0.056275000133609865,0.129336000100011,0.010098000075231539,0.42794999990292126,1,800,25856,0.0,0.0
1779643465.2557049,18,ML-KEM-512,ML-DSA-87,10848,1222,0.02179099965360365,0.05620699994324241,0.10029699978986173,0.010338999800296733,0.4115599999749975,1,800,25856,0.0,0.0
1779643465.256203,19,ML-KEM-512,ML-DSA-87,10848,1222,0.012656999842874939,0.055947999953787075,0.1059360001818277,0.01012800021271687,0.404543999593443,1,800,25856,0.0,0.0
1779643465.2566402,20,ML-KEM-512,ML-DSA-87,10848,1222,0.0090720000116562,0.05381599976317375,0.11409699982323218,0.010255999768560287,0.392913999803568,1,800,25856,0.0,0.0
1779643465.4010057,1,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.012308999885135563,16.989171999739483,126.48342599959506,0.013284000033308985,144.21519100005753,1,800,25856,139.99999999999997,0.0
1779643465.5472646,2,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.016000999949028483,18.489766000129748,126.86200799998915,0.014683000244986033,146.17338800007929,1,800,25856,150.00000000000003,0.0
1779643465.6972866,3,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.01342999985354254,18.588040999929945,130.7145450000462,0.013025000043853652,149.9499999999898,1,800,25856,150.00000000000003,0.0
1779643465.8468926,4,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.012089999927411554,16.552094999951805,132.27585899994665,0.013693000255443621,149.52547100028823,1,800,25856,149.99999999999991,0.0
1779643466.0016136,5,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.022971999896981288,17.80208499985747,135.97754800002804,0.014118999843049096,154.55133000023125,1,800,25856,150.00000000000003,0.0
1779643466.1574547,6,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.01330699979007477,16.79919299976973,138.20640300036757,0.014107999959378503,155.75588599995172,1,800,25856,150.00000000000003,0.0
1779643466.3081756,7,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.014105999980529305,17.41822099984347,132.5157940000281,0.014590999853680842,150.64188200040007,1,800,25856,149.99999999999991,0.0
1779643466.461518,8,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.0179909998223593,17.623431000174605,134.87279900027715,0.014947000181564363,153.25916199981293,1,800,25856,160.00000000000014,0.0
1779643466.6137233,9,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11755,1221,0.018691999684961047,17.851402999895072,133.45243000003393,0.016090999906737125,152.0518689999335,1,800,25856,149.99999999999991,0.0
1779643466.7846797,10,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.01797300001271651,16.945489999670826,153.12580599993453,0.0169830000231741,170.85999699975218,1,800,25856,169.99999999999994,0.0
1779643466.945945,11,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.018800999896484427,22.09168800027328,138.26464899966595,0.02275500037285383,161.1597310002253,1,800,25856,160.00000000000014,0.0
1779643467.093805,12,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.01598800008650869,18.000209000092582,129.03819299981478,0.01487400004407391,147.77682600015396,1,800,25856,149.99999999999991,0.0
1779643467.245276,13,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.019608999991760356,17.958637999981875,132.66266200025711,0.012077000064891763,151.31156899997222,1,800,25856,149.99999999999991,0.0
1779643467.4174845,14,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.011578000339795835,17.720388999805436,153.60587899976963,0.01738499986458919,172.12929399966015,1,800,25856,180.00000000000017,0.0
1779643467.5831447,15,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.015657999938412104,19.41205599996465,145.41004400007296,0.01624100013941643,165.5737380001483,1,800,25856,160.00000000000014,0.0
1779643467.7299237,16,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.01733799990688567,17.93907199999012,127.80707199999597,0.017334999938611872,146.68992899987643,1,800,25856,149.99999999999991,0.0
1779643467.8752024,17,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.017181000202981522,16.951462000179163,127.47545699994589,0.013918000149715226,145.14071700023123,1,800,25856,149.99999999999991,0.0
1779643468.0208266,18,ML-KEM-512,SPHINCS+-SHA2-128s-simple,11756,1222,0.014519000160362339,15.578225999888673,129.30373100016368,0.014094000107434113,145.54928899997321,1,800,25856,140.0000000000001,0.0
