ts_unix,from,msg_id,alg,stanza_bytes,body_bytes,pk_b64_bytes,sig_b64_bytes,deserialize_time_ms,verify_time_ms,verify_ok,cpu_user_ms,cpu_sys_ms,mem_rss_kb
1779643434.789154,emisor@localhost/Lk3_ZuTqqdjC,fc06d4b3f6ef4415ae6b48a5e339d18d,ML-DSA-65,7405,34,2604,4412,0.0027159999262948986,0.08573799959776807,1,0.0,0.0,34788
1779643434.847337,emisor@localhost/Lk3_ZuTqqdjC,c8b015b41b844b0eac41292e2dc3dabc,ML-DSA-65,7405,34,2604,4412,0.0020590000531228725,0.06409499974324717,1,0.0,0.0,34788
1779643434.9061115,emisor@localhost/Lk3_ZuTqqdjC,036347d183794bcaafb63258b3ad6c91,ML-DSA-65,7405,34,2604,4412,0.0024559999474149663,0.07602499999848078,1,10.000000000000009,0.0,34788
1779643434.9650679,emisor@localhost/Lk3_ZuTqqdjC,9b49cba85ca84359add9f6d4d8c92590,ML-DSA-65,7405,34,2604,4412,0.0021490000108315144,0.06412400034605525,1,0.0,0.0,34788
1779643435.023082,emisor@localhost/Lk3_ZuTqqdjC,3db45782be004097a6791bd9b25af8b0,ML-DSA-65,7405,34,2604,4412,0.002111999947373988,0.06314099982773769,1,0.0,0.0,34788
1779643435.080976,emisor@localhost/Lk3_ZuTqqdjC,8960b54f27f449c796f460d60fb3196d,ML-DSA-65,7405,34,2604,4412,0.0021639998522005044,0.06587400002899813,1,0.0,0.0,34788
1779643435.138527,emisor@localhost/Lk3_ZuTqqdjC,1eb4669bf42242b485b21b54e3f6c074,ML-DSA-65,7405,34,2604,4412,0.0024679998205101583,0.059126999985892326,1,0.0,0.0,34788
1779643435.197595,emisor@localhost/Lk3_ZuTqqdjC,0685dcfbd3894d56bbe54703f1bfd6b2,ML-DSA-65,7405,34,2604,4412,0.0026550001166469883,0.07477899998775683,1,0.0,0.0,34788
1779643435.2557166,emisor@localhost/Lk3_ZuTqqdjC,4fc6cbc2a6eb4fb685660558f3a82484,ML-DSA-65,7405,34,2604,4412,0.0025780000214581378,0.0742099996386969,1,0.0,0.0,34788
1779643435.3152328,emisor@localhost/Lk3_ZuTqqdjC,0a85e3ca169945f495d1885d109048f8,ML-DSA-65,7405,34,2604,4412,0.002566999683040194,0.08295900033772341,1,0.0,0.0,34788
1779643435.373328,emisor@localhost/Lk3_ZuTqqdjC,14770a40f41942a4bc93adb75667f048,ML-DSA-65,7405,34,2604,4412,0.0023659999897063244,0.06769699984943145,1,0.0,0.0,34788
1779643435.4329886,emisor@localhost/Lk3_ZuTqqdjC,ab8a2c1540774fe6ad8560f3777bbb5c,ML-DSA-65,7405,34,2604,4412,0.0024300002223753836,0.06985300024098251,1,0.0,0.0,34788
1779643435.4919736,emisor@localhost/Lk3_ZuTqqdjC,8b2aeff00bd64dcd9fb5af199c284595,ML-DSA-65,7405,34,2604,4412,0.0022280000848695636,0.05789600027128472,1,0.0,0.0,34788
1779643435.5508437,emisor@localhost/Lk3_ZuTqqdjC,551bdc0d3eea4618b45fd210d37fb0d5,ML-DSA-65,7405,34,2604,4412,0.00352100005329703,0.10123499987457762,1,0.0,0.0,34788
1779643435.611132,emisor@localhost/Lk3_ZuTqqdjC,cde8bc6a089342ff98d8801d7a77a1ea,ML-DSA-65,7405,34,2604,4412,0.003507000201352639,0.11550699991857982,1,0.0,0.0,34788
1779643435.6708853,emisor@localhost/Lk3_ZuTqqdjC,1fab6b229d1e4ceb909f841c5ad74c78,ML-DSA-65,7405,34,2604,4412,0.003270999968663091,0.09735599996929523,1,0.0,0.0,34788
1779643435.7301965,emisor@localhost/Lk3_ZuTqqdjC,89161fc887164e7da7cda3aa6f2c3c28,ML-DSA-65,7405,34,2604,4412,0.00356700002157595,0.11207299985471764,1,0.0,0.0,34788
1779643435.790161,emisor@localhost/Lk3_ZuTqqdjC,6f9e48ff231c4886872842065270884c,ML-DSA-65,7405,34,2604,4412,0.0029480002012860496,0.05918600027143839,1,0.0,0.0,34788
1779643435.850464,emisor@localhost/Lk3_ZuTqqdjC,5578eef0132945f6834d6f090e481039,ML-DSA-65,7405,34,2604,4412,0.0057130000641336665,0.15855599986025481,1,0.0,0.0,34788
1779643435.9131155,emisor@localhost/Lk3_ZuTqqdjC,18526874789d4360981348d857082f7a,ML-DSA-65,7405,34,2604,4412,0.004425000042829197,0.1445450002393045,1,0.0,0.0,34788
1779643435.9731236,emisor@localhost/Lk3_ZuTqqdjC,ca228ce5f2cc4d6c96401208f17b71e0,ML-DSA-65,7405,34,2604,4412,0.0034539998523541726,0.07775900030537741,1,0.0,0.0,34788
1779643436.0323606,emisor@localhost/Lk3_ZuTqqdjC,7402f0467455404b9dd6bd40134dde2f,ML-DSA-65,7405,34,2604,4412,0.0018569999156170525,0.062092000007396564,1,0.0,0.0,34788
1779643436.0918062,emisor@localhost/Lk3_ZuTqqdjC,f816c01af4b940ec94f06174e9495c78,ML-DSA-65,7405,34,2604,4412,0.005137999778526137,0.19221499997001956,1,0.0,0.0,34788
1779643436.1548994,emisor@localhost/Lk3_ZuTqqdjC,d2935ffd423e4bc8a2928249103de718,ML-DSA-65,7405,34,2604,4412,0.005977000000711996,0.17034800021065166,1,0.0,0.0,34788
1779643436.2206085,emisor@localhost/Lk3_ZuTqqdjC,452040a03c644ba4a5a562e89b9fc404,ML-DSA-65,7406,35,2604,4412,0.004088999958185013,0.1719890001368185,1,0.0,0.0,34788
1779643436.4922006,emisor@localhost/Lk3_ZuTqqdjC,c56b4d46268243108797d0e417671c9f,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.004913000339001883,0.9311639996667509,1,0.0,0.0,34788
1779643436.7622454,emisor@localhost/Lk3_ZuTqqdjC,df0191dcdce5499eaa903c89988456ab,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.005848999990121229,0.8148470001287933,1,0.0,0.0,34788
1779643437.0217578,emisor@localhost/Lk3_ZuTqqdjC,6bca4646b5624ed0b0b09f01bdd516f5,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.005416000021796208,0.6243279999580409,1,0.0,0.0,34788
1779643437.3012705,emisor@localhost/Lk3_ZuTqqdjC,37e5908b167e449cbfecd6690e45596f,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.004377000095701078,0.46190600005502347,1,0.0,0.0,34788
1779643437.5618594,emisor@localhost/Lk3_ZuTqqdjC,ff38fbafac3742e2829e58c75c21686d,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.00690099977873615,0.7262159997480921,1,0.0,0.0,34788
1779643437.8304784,emisor@localhost/Lk3_ZuTqqdjC,67a2531ad98e4117acd3e3032cbdcd2b,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.001952000275196042,0.19057500003327732,1,0.0,0.0,34788
1779643438.0922356,emisor@localhost/Lk3_ZuTqqdjC,c2e18ac8eb494976aadddb0a7b186420,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.007461999757651938,0.7336479998230061,1,0.0,0.0,34788
1779643438.350983,emisor@localhost/Lk3_ZuTqqdjC,b6b4d32db7ab4905a77774dbef836cb5,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.003073000243603019,0.31167399993137224,1,0.0,0.0,34788
1779643438.6021109,emisor@localhost/Lk3_ZuTqqdjC,5df1ea9e3ec247c9a13ee64546b8f5b8,SPHINCS+-SHA2-128s-simple,10925,34,44,10476,0.005347999831428751,0.47110300010899664,1,0.0,0.0,34788
1779643438.8617768,emisor@localhost/Lk3_ZuTqqdjC,8a3aabc002b94a688645cde0f4d26ce2,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.005795000106445514,0.6309239997790428,1,0.0,0.0,34788
1779643439.1215086,emisor@localhost/Lk3_ZuTqqdjC,82ae69f21074467185cb6fa70956a597,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0045379997573036235,0.5395630000748497,1,0.0,0.0,34788
1779643439.3807538,emisor@localhost/Lk3_ZuTqqdjC,b03017dcfdfb4f1e810db71b3fb224f7,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0029749999157502316,0.19946200018239324,1,0.0,0.0,34788
1779643439.640661,emisor@localhost/Lk3_ZuTqqdjC,8ee6d5939bd94fc3a55153a56dacb79d,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002509000296413433,0.1997640001718537,1,0.0,0.0,34788
1779643439.8918035,emisor@localhost/Lk3_ZuTqqdjC,bec480215ce64e5c823a84900b8ac914,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004880000233242754,0.5960180001238768,1,0.0,0.0,34788
1779643440.1605294,emisor@localhost/Lk3_ZuTqqdjC,d89788928edc440f994ce7b0faa8ea4c,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0023460002012143377,0.1915220000228146,1,10.000000000000009,0.0,34788
1779643440.4306457,emisor@localhost/Lk3_ZuTqqdjC,a85e853a32264f2e9e65b724784addc2,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002615000084915664,0.2390559998275421,1,0.0,0.0,34788
1779643440.691041,emisor@localhost/Lk3_ZuTqqdjC,62ad813214164eea8f29d2cf88a1f3c9,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.003662999915832188,0.32986399992296356,1,0.0,0.0,34788
